Unnamed: 0,code,foreign_holding,foreign_room_growth,sum_foreign_net_buy_3,close,close_pct_change_5,momentum_5,volatility_5,volume,vol_MA5,volume_change_3,sharpe,sortino,price_growth_5,foreign_holding_growth,avg_volume_5,tmp_cluster,cluster_kmeans,cluster_label,leader,pca1,pca2
20,AST,20050583.0,0.0025094005648089,38120.0,70000.0,0.0954616588419405,6100.0,2361.567276196044,53500.0,50669.6,0.5313278186449895,0.1127067059177025,0.1965580191394877,0.059001512859304,0.0219133126714075,50669.6,0,2,Tiềm năng,,3.0723037475242125,-3.0668677495273804
21,ASM,46544986.0,-0.0148897829700689,-130200.0,8230.0,0.0036585365853658,30.0,90.7193474403338,877700.0,2075589.6,-0.7175877482570046,-0.0050770502730706,-0.0065739375153134,0.0061124694376528,0.019493791665346,2075589.6,1,0,Báo bão,,-1.1119488714653214,0.45158733549488217
22,BBC,114394.0,-0.0078319470584663,100.0,83000.0,0.0,0.0,2908.772979863242,100.0,2160.0,0.0,0.1229755088204785,0.1580270490005613,-0.0653153153153153,-0.1206346521943007,2160.0,0,0,Báo bão,,0.06476924192835246,-0.47574820825697733
23,BAF,12757979.0,0.0637695810260148,874100.0,35150.0,0.0100574712643677,350.0,575.9774301133682,10391900.0,5398084.4,0.8679236566934665,0.0989825158804905,0.1449333280012079,0.0057224606580829,1.2295583866345112,5398084.4,1,0,Báo bão,,0.5187653429173598,0.9007489346239435
24,BCE,999654.0,0.0215624278271817,13700.0,11900.0,0.0258620689655173,300.0,238.74672772626644,337300.0,241034.4,-0.0095375688596027,0.2044397652626573,0.3290893175050207,0.0347826086956521,1.2815857944949105,241034.4,1,0,Báo bão,,0.051805483956189294,-0.604620425541382
25,BCG,10461922.0,0.1166146280381867,1145000.0,3670.0,0.0222841225626742,80.0,36.46916505762094,3442200.0,6677240.0,-0.6203092942707759,-0.1000768254689819,-0.1476896217683778,0.0110192837465564,0.0463643269317802,6677240.0,1,0,Báo bão,,-0.9428373419581064,0.8368319704337942
26,BCM,22289923.0,-0.00236675765346,242720.0,70400.0,0.0337738619676946,2300.0,1031.9883720275147,460200.0,805156.8,-0.7447959615430473,0.0101102582336422,0.0130230839251497,0.0202898550724637,-0.0301286843978668,805156.8,1,0,Báo bão,,0.24382302385415874,-0.8680311014589371
27,BIC,52564253.0,-0.0047868982086723,-101900.0,41300.0,0.0097799511002445,400.0,840.8329203831163,232500.0,198680.4,-0.0764317294362062,0.0880961095694633,0.1282027128262889,-0.0316529894490035,-0.0163756645429759,198680.4,1,0,Báo bão,,-0.5786186483855802,0.05569057184493895
28,BFC,1797620.0,-0.2383353388810738,-326700.0,43800.0,0.0162412993039442,700.0,413.2190702279063,474200.0,613250.0,-0.3559331702566624,0.0533710327358236,0.0721424745858482,0.0174216027874564,1.329368164619292,613250.0,1,0,Báo bão,,-0.538491284171994,-0.3060300375097196
29,BKG,122440.0,0.0,0.0,3050.0,0.0234899328859059,70.0,32.09361307176243,60000.0,135182.0,-0.6538035450516987,-0.0257850170916983,-0.0272991410627225,0.0166666666666666,0.7019738671114818,135182.0,1,0,Báo bão,,-1.2398248315223557,-0.042260749039493346
30,BHN,40710555.0,4.912754998143143e-06,100.0,36100.0,-0.03475935828877,-1300.0,512.8352561983278,8400.0,3021.2,8.312638580931264,0.0095581232811173,0.0121985740849259,-0.0269541778975741,-3.593533486844105e-05,3021.2,1,0,Báo bão,,-1.9371759215608213,0.8519639215105622
31,BID,836634319.8744798,-0.0023140233822858,1537681.0,39050.0,0.0441176470588235,1650.0,664.2665127793211,11787200.0,7799229.4,0.872127907986959,0.0175189642246853,0.0211661071907054,0.0249343832020997,0.2778159375483431,7799229.4,2,1,Dẫn dắt,,2.66236180413774,2.923708209048214
32,BMI,40250189.0,0.0003012072970003,27920.0,20650.0,0.0024271844660195,50.0,54.77225575048048,246300.0,226036.2,0.5870152129229302,0.0083364454652216,0.0103001792790333,0.0024271844660194,0.0154192646456512,226036.2,1,0,Báo bão,,-1.2672180228926586,0.28510494786465407
33,BMC,624421.0,-0.0194732594037266,-900.0,18050.0,0.0255681818181818,450.0,130.38404810405476,55700.0,91987.0,-0.3043413098865963,-0.0193620502140496,-0.0306537341646286,-0.0055096418732782,-0.0488303474455312,91987.0,1,0,Báo bão,,-1.1803110152638978,-0.024124222378661745
34,BMP,70219224.0,-0.0013409939944118,-21189.0,111183.8015209676,-0.0132588974180042,-1900.0,784.219357067924,47500.0,76396.6,-0.6619602038202055,0.0454396815980355,0.0697339122630005,-0.0084151472650771,0.0168840385310917,76396.6,1,0,Báo bão,,-1.4679021972929887,0.649758027165883
35,BRC,191510.0,0.0356930398572279,0.0,13800.0,0.0362694300518133,483.0,163.9521271591173,10400.0,39615.0,-0.7469032148158965,0.0268906438366482,0.0336100295268127,0.0291595197255574,0.1342624125656683,39615.0,1,0,Báo bão,,-0.6629463614884809,-0.43752269123368803
36,BSR,11705093.0,-0.0141828525102091,-247900.0,20600.0,0.0351758793969849,700.0,417.7319714841085,11238500.0,14267855.4,-0.2623934117952209,-0.0201589277656046,-0.0272754176528559,0.0483460559796437,-0.3273981069380819,14267855.4,1,0,Báo bão,,1.1020324615539054,1.2242518564439924
37,BTT,662943.0,0.0,662943.0,40300.0,0.0075,300.0,134.16407864998737,2000.0,400.4,0.0,0.0053151506856092,0.0053662391643651,0.0563564875491481,0.0,402.2,1,0,Báo bão,,-0.8929978985088629,-0.35601862609962115
38,BSI,89061593.0,-0.0034149157427895,-178069.0,48000.0,0.0446137105549511,2050.0,967.3417183188036,1647100.0,1988046.2,-0.2322239402000757,0.0385151373670033,0.0543112240933752,0.0491803278688524,-0.0250741602509461,1988046.2,0,0,Báo bão,,0.8018184498835085,-0.7541400062348641
39,BTP,5058180.0,-0.0150329673753452,-37500.0,11500.0,-0.0212765957446808,-250.0,115.1086443322134,49700.0,53186.6,0.1244343891402715,-0.0149459589818285,-0.015463210711386,-0.0212765957446808,-0.0255340299611614,53186.6,1,0,Báo bão,,-1.849827175269698,0.5682960398327173
40,BVH,201258160.0,-0.0074497235966821,-725941.0,51000.0,0.0282258064516129,1400.0,662.7593831851798,425200.0,726296.0,-0.6249614112458655,0.0078054208506422,0.0105916626496118,0.0292633703329969,0.0181312129380801,726296.0,1,0,Báo bão,,0.11300135359608736,-0.07729802357863748
41,BWE,19538983.0,0.0004473061707821,77400.0,49950.0,0.0549102428722281,2600.0,1126.1660623549276,118800.0,308043.4,-0.8211123558960645,0.0455488531993726,0.0729492495438529,0.0482686253934942,-0.2315906837830295,308043.4,0,2,Tiềm năng,,0.8145758099418746,-1.426839140679339
42,C32,156971.0,0.0,0.0,18000.0,0.0285714285714284,500.0,54.77225575051661,4400.0,9529.2,-0.5662888122227698,0.0246566614397978,0.0207774105078132,0.0055865921787709,-0.0292995442430538,9529.2,1,0,Báo bão,,-0.9343472886552614,-0.18289093324214628
43,C47,16323.0,0.0,16323.0,9350.0,0.1347087378640776,1110.0,391.6248204595822,89000.0,433380.6,-0.8051898304713749,0.1570594945592473,0.2300760893854928,0.2270361254699561,0.0,77730.4,0,2,Tiềm năng,,2.2508935451370107,-2.8895359123781943
44,CCI,417550.0,0.0,417550.0,24000.0,0.0,0.0,0.0,100.0,2083.8,0.0,0.0360811625700104,0.0457342393472204,0.0909090909090909,0.0,1141.4,1,0,Báo bão,,-0.762736023654844,-0.4860827462552485
45,CDC,79999.0,-0.1744084046274987,200.0,19100.0,-0.045,-900.0,291.5475947422674,166600.0,162316.6,0.1347923520717111,0.1183766518640898,0.2117825472181319,-0.0154639175257731,-0.2182329890258084,162316.6,1,0,Báo bão,,-1.5418521799381315,0.5817348367697672
46,CCL,1298618.0,0.1001340203216147,125000.0,7460.0,0.0303867403314916,220.0,89.27485648266257,387200.0,443491.4,-0.2761669751182397,-0.0486981195895893,-0.0602220757082765,0.0303867403314917,0.3187634301591106,443491.4,1,0,Báo bão,,-1.0792077911344866,-0.15676396062325632
47,CHP,5405477.0,0.0,4225649.702883841,33850.0,-0.0131195335276967,-450.0,246.47515087733515,33300.0,61841.4,-0.3005964882802655,0.0224030926039033,0.0249173346513454,-0.0131195335276967,-0.0301775650078036,12129.0,1,0,Báo bão,,-1.5657301277682316,0.399894872602772
48,CII,21281364.0,-0.1692844500016238,700358.0,15400.0,0.0704851939385513,1014.0,411.5734442356555,23393600.0,29302287.2,-0.3921055576830463,0.076008738997011,0.1038594684535568,0.041878086732968,0.2885672897814202,29302287.2,2,1,Dẫn dắt,,3.6220599427358784,2.8020846684790843
49,CIG,11413.0,0.0,11413.0,9300.0,0.0941176470588236,800.0,344.8912872196107,104700.0,192568.8,-0.3898068012938194,0.04378346656737,0.0657881255963849,0.1877394636015325,0.0,375642.4,0,2,Tiềm năng,,1.0694914432200124,-2.1014160412930796
50,CKG,22216.0,0.0,22216.0,14900.0,0.0567375886524823,800.0,396.2322551231783,197600.0,319728.6,-0.5869237104953988,-0.0273509200201405,-0.0417623417397956,0.0642857142857142,0.4251074475591763,143986.0,1,0,Báo bão,,-0.2682388790056353,-0.8644523504650313
51,CLC,543036.0,-0.0025714684554291,-900.0,50900.0,0.0139442231075697,700.0,527.2570530585649,700.0,1420.2,-0.631578947368421,0.0251529831451656,0.0301433612248167,0.0159680638722554,-0.0367927858256515,1420.2,1,0,Báo bão,,-0.7011532070762019,-0.35917912810867914
52,CLL,1493699.0,-0.4173672800235284,0.0,34000.0,0.0,0.0,168.0773631397161,118600.0,58516.6,6.529202640934485,-0.018884854294699,-0.0236618260955744,0.0,-0.5760873606290837,58516.6,1,0,Báo bão,,-1.4612780356521284,0.20043422969340005
53,CLW,533290.0,0.000938456052103,300.0,52200.0,0.19283845774332684,6857.3644307669665,2622.975409720799,1203.0,402.4,5.015,0.0857138703904596,0.0653661366239298,0.1298701298701298,-0.1439830494871506,402.4,0,2,Tiềm năng,CLW,4.513240104263577,-4.514521206058361
54,CMG,77524080.0,-0.0019298483472823,86400.0,40250.0,0.0138539042821159,550.0,451.3867521316947,1031100.0,1360718.8,-0.3505102818549794,-0.0434587291685751,-0.0619866917722433,0.0202788339670468,0.1507916739082171,1360718.8,1,0,Báo bão,,-0.7542982555210805,0.15404264216195715
55,CMV,6903.0,0.0,6903.0,8050.0,0.0113065326633166,90.0,95.81231653602788,3500.0,1068.2,2.755364806866953,-0.0186621948516905,-0.0200994818058279,-0.0573770491803278,0.0,2583.4,1,0,Báo bão,,-1.7467472434439122,0.5198331276397853
56,CMX,18811012.0,0.0048020651764701,63900.0,7380.0,0.0109589041095889,80.0,59.3295878967653,428300.0,697492.4,-0.6134061329691547,-0.0109105003428274,-0.01298159923177,-0.0027027027027027,0.0635728482480799,697492.4,1,0,Báo bão,,-1.2940140154614699,0.2679489078611513
57,CNG,730365.0,-0.0077438813148295,-500.0,29700.0,0.03125,900.0,134.16407864998737,6000.0,53356.6,-0.8705389893410435,-0.0045226092101815,-0.005264749831928,0.0050761421319796,-0.2421752190627383,53356.6,1,0,Báo bão,,-0.8825511595074295,-0.26403470884817565
58,CRC,45261.0,0.0,45261.0,12400.0,0.0973451327433627,1100.0,354.25979167836704,512000.0,1292329.0,-0.5592791114653711,0.2283074777589273,0.413553179101359,0.2270361254699561,0.1017770204479065,1031815.6,0,2,Tiềm năng,,2.2976657724176923,-2.6303483856752727
59,COM,22720.0,0.0,0.0,32800.0,-0.0060606060606061,-200.0,89.44271909997597,200.0,43.4,99.0,0.0531623744133928,0.0703482310024504,-0.006060606060606,-0.1997182106375484,43.4,1,0,Báo bão,,-1.356655367432741,0.23442230134736225
60,CSM,1026428.0,-0.312381090191917,1200.0,13200.0,0.0,0.0,111.80339887498364,296700.0,672453.0,-0.5798230073456625,-0.0288775812313606,-0.0399547988831248,0.0038022813688212,-0.1593415458553409,672453.0,1,0,Báo bão,,-1.4588044701729401,0.25988614018110784
61,CRE,18316026.0,0.0044663481217888,82642.0,9710.0,0.103409090909091,910.0,422.93025429732495,1049000.0,930716.0,3.3591182031623346,0.106034699304701,0.1403904487089345,0.0800889877641824,-0.0182790857723564,930716.0,0,2,Tiềm năng,,0.9518567297314401,-1.3616668106110776
62,CSV,1970963.0,-0.3000501089719208,207200.0,35800.0,0.0042075736325386,150.0,236.1143790623736,1091900.0,1576110.4,-0.4326056128342646,-0.0534137869900449,-0.0735519766027948,-0.00139470013947,-0.4623309522867731,1576110.4,1,0,Báo bão,,-1.343486104064035,0.3539896851065654
63,CTD,49732258.0,-0.0092036083991015,207817.0,81700.0,0.0381194409148666,3000.0,1091.7875251164944,626200.0,912764.2,-0.4840884711651427,0.0568874319198815,0.0803112237624985,0.0315656565656565,-0.0206386937831419,912764.2,0,0,Báo bão,,0.837828174528746,-1.1184806145342088
64,CTF,649605.0,-0.1522892320942706,-56700.0,21700.0,-0.0113895216400911,-250.0,41.83300132670378,108000.0,251593.0,-0.6488661302121435,0.0026402891372989,0.0034571067159144,-0.0045871559633027,-0.7859443354110457,251593.0,1,0,Báo bão,,-1.6176165860017526,0.38632537546900464
65,CTG,836634319.8744798,-0.0068380759710978,-3849890.205421912,47100.0,0.0753424657534247,3300.0,1015.8740079360236,10773500.0,15717723.2,-0.4446509788493649,0.0916191690538846,0.1048956876276447,0.0194805194805194,0.0014051718816309,15717723.2,2,1,Dẫn dắt,,4.237194542846252,2.614852657441395
66,CTR,9239264.0,-0.1014256181789464,-768500.0,92400.0,-0.0273684210526315,-2600.0,1380.9417076763234,269700.0,846185.0,-0.8143069697885633,-0.0720293421423929,-0.1005308201708767,-0.0075187969924812,-0.2065549279912707,846185.0,1,0,Báo bão,,-2.019059230317559,0.7546464198773275
67,CVT,165803.0,0.0,0.0,28500.0,-0.0086956521739129,-250.0,246.47515087732475,300.0,231.8,-0.54337899543379,0.0514429696583089,0.0467964794394194,-0.008695652173913,0.0,231.8,1,0,Báo bão,,-1.3385888262049312,0.2320668931489848
68,CTI,1239840.0,-0.3600297314875035,78000.0,27200.0,0.0542635658914729,1400.0,1107.5874683292511,1210800.0,2436233.2,-0.2628521436525104,0.1133136098351946,0.1772073956374862,0.0772277227722772,0.2562211234497852,2436233.2,0,2,Tiềm năng,,1.1005673073745914,-1.2861849901342541
69,CTS,4093107.0,-0.056814984566781,446310.0,41500.0,0.0493046776232617,1950.0,796.8688725254638,2843300.0,4138052.8,-0.1531766523002841,0.1577088269669031,0.2266384743030801,0.0246913580246913,4.609991011368438,4138052.8,0,0,Báo bão,,1.1424620835586545,-0.7058142323306202
70,D2D,878301.0,0.0861982609469935,57900.0,38000.0,0.0174029451137884,650.0,139.64240043764607,125300.0,162447.6,-0.5207881562391241,0.1672607906635363,0.1941185467142025,0.0079575596816976,4.15310870037139,162447.6,1,0,Báo bão,,-0.3120677492292086,-0.3662686239066397
71,DAH,3030.0,0.0,3030.0,3440.0,0.0238095238095237,80.0,24.08318915758429,407200.0,239207.0,0.9396849441006808,-0.0112294856439895,-0.0123146391452165,0.0238095238095238,0.0,189780.6,1,0,Báo bão,,-1.102278445602142,-0.08188067108172895
72,DAT,5502.0,0.0,5502.0,7420.0,-0.0487179487179487,-380.0,153.52524222420234,100.0,1773.6,32.333333333333336,0.0022319407440077,0.0025255748623458,-0.0198150594451783,0.0,2338.8,1,0,Báo bão,,-2.030847522941456,0.7149399282084633
73,DBD,14628709.0,-0.0002187001026318,1700.0,55000.0,-0.0036231884057971,-200.0,181.6590212458838,22600.0,71275.2,-0.7838375529645819,-0.0062339513819851,-0.0076861166320121,-0.009009009009009,0.0422874007397259,71275.2,1,0,Báo bão,,-1.5270199627099372,0.34017810120614944
74,DBT,238133.0,0.0,238133.0,12400.0,-0.0274509803921568,-350.0,160.4680653588121,1100.0,2945.6,10.827956989247312,0.015056260910469,0.0171007667067262,0.0508474576271186,0.0,14065.6,1,0,Báo bão,,-1.348211285684648,0.03881569030416332
75,DBC,21540741.0,-0.0275596546122671,941460.0,34750.0,0.038863976083707,1300.0,432.145808726638,6477500.0,8916010.0,-0.3458550792547948,0.0719182018821788,0.0930144490446658,0.0175695461200585,-0.2431609346746327,8916010.0,1,0,Báo bão,,0.8628146934107086,0.4525463094889958
76,DC4,902070.0,-0.3849956025825453,-362100.0,12900.0,-0.0652173913043477,-900.0,147.47881203752863,716000.0,2111290.2,-0.7041965258790858,0.0448916279473021,0.06505534189099,0.0,0.0169657764585054,2111290.2,1,0,Báo bão,,-1.8370711795079493,0.9381310372256321
77,DCL,783363.0,0.0,783363.0,22100.0,0.0351288056206089,750.0,108.397416943394,74900.0,393730.8,-0.8644964387348417,-0.031683346787781,-0.0431483920493886,-0.16930011169596532,-0.0095208833559027,367281.2,1,0,Báo bão,,-2.0762913825013873,1.0610967117249326
78,DCM,27089920.0,-0.03106738347147,-23800.0,36550.0,0.0181058495821726,650.0,349.2849839316035,3056700.0,5751030.8,-0.4533931220556868,0.0389989747696846,0.0518224780619097,0.0055020632737276,-0.1174444765381255,5751030.8,1,0,Báo bão,,-0.1686461099913062,0.43327890649970774
79,DGC,56682295.0,-0.0070042432907878,33000.0,103800.0,0.0226600985221674,2300.0,925.7429448826492,1286800.0,1751176.0,-0.3839088560468666,-0.0292923663771308,-0.0385433280915186,-0.0009624639076034,-0.1698280904856602,1751176.0,1,0,Báo bão,,-0.023731577743842838,-0.3238981283499125
80,DGW,57448513.0,-0.0156806558543055,-293444.0,44400.0,0.0265895953757224,1150.0,915.4233993076696,966400.0,1785487.4,-0.3709471853401532,0.036887312603462,0.0518108351099209,0.0325581395348837,0.321041093788711,1785487.4,1,0,Báo bão,,0.1480977590939976,-0.4543354018726178
81,DHG,70433350.0,0.0005682354938356,13000.0,102200.0,0.0059055118110236,600.0,465.8325879540496,14300.0,20750.0,-0.6437113813035679,0.0323892150525054,0.0454560590979498,0.0118811881188118,0.0027749762096083,20750.0,1,0,Báo bão,,-0.6981268335500312,-0.044109874710321385
82,DHA,1587622.0,0.011081235646934,21500.0,48250.0,0.040992448759439,1900.0,662.7593831851813,61400.0,113961.6,-0.4787952870870259,0.0643044885885394,0.0974479195380471,0.0157894736842105,0.05606878587032,113961.6,1,0,Báo bão,,0.10383278069844717,-0.8878812854547419
83,DIG,33436218.0,-0.0573261821857801,950000.0,21750.0,0.0023041474654377,50.0,452.2167621837974,13679700.0,25533280.6,-0.6565027674355975,0.05975721953306,0.0827963339226282,-0.0136054421768707,0.2927667204207596,25533280.6,2,1,Dẫn dắt,,1.4967588266290965,2.90488295127934
84,DHM,45580.0,0.0,45580.0,6630.0,-0.0030075187969924,-20.0,37.81534080237808,1800.0,9836.4,-0.8217115689381933,-0.0591572001087826,-0.0776920716029137,-0.025,0.0,10384.0,1,0,Báo bão,,-1.8940552066067922,0.48862378165596904
85,DHC,34429331.0,0.0012767034968967,145300.0,31550.0,0.0640809443507588,1900.0,302.90262461722574,360900.0,494308.2,-0.269206859614415,0.0212152494891232,0.0272519108992515,0.0177419354838709,0.0415861108342973,494308.2,1,0,Báo bão,,0.05179896504549644,-0.7362731598409181
86,DLG,24057827.0,0.0401798177635783,1069600.0,3440.0,0.036144578313253,120.0,112.16059914247964,3431600.0,11210547.0,-0.8713201697121818,0.1349544257794828,0.2306223527054492,-0.0309859154929577,4.609991011368438,11210547.0,1,0,Báo bão,,0.24008455107123203,1.0093977040568387
87,DMC,19699333.0,-2.8883392414802422e-05,-350.0,63200.0,0.0112,700.0,678.2329983125268,10800.0,6078.0,-0.0810074880871341,-0.0326746263213605,-0.0485270066629583,0.0095846645367412,0.0025439013316829,6078.0,1,0,Báo bão,,-0.8975464645165341,-0.20799879841960703
88,DPG,4372141.0,-0.1050672805177669,-51580.0,45950.0,0.0177187153931339,800.0,1012.793167433516,1103700.0,2285563.2,-0.5796898456082786,0.1356531085808921,0.2045446991023402,0.0372460496613995,0.0722352268923225,2285563.2,1,0,Báo bão,,0.4146210092236741,-0.6310145283088247
89,DPM,32915315.0,0.0201432587895666,266080.0,41850.0,0.0568181818181818,2250.0,362.973828257633,3238800.0,5461668.8,-0.5205385458852516,0.0832673405242855,0.1096342172850876,0.008433734939759,-0.032112303891774,5461668.8,1,0,Báo bão,,0.8195118799879764,-0.2536100368588127
90,DRC,4215534.0,0.0,4215534.0,17200.0,0.0117647058823529,200.0,182.34582528809412,404300.0,560449.8,-0.3549889839201928,-0.0630856203468997,-0.0761478676469,0.0987607001405391,-0.6028604743421485,752476.0,1,0,Báo bão,,-0.8170109770846048,-0.5059909833784864
91,DQC,200374.0,-0.0098826924407285,-1100.0,12300.0,0.0081967213114753,100.0,192.35384061671343,5700.0,29786.0,-0.8910737831794989,0.0084136849539881,0.0123784036351731,-0.016,-0.0462059872144553,29786.0,1,0,Báo bão,,-1.3496463336499562,0.17528078732014
92,DPR,3055960.0,-0.0762636552145236,-228500.0,40050.0,0.0242966751918158,950.0,272.48853186877426,445900.0,687287.6,-0.4545218778442176,0.0227986775462985,0.0285933631225818,0.0113636363636363,-0.2717988994869165,687287.6,1,0,Báo bão,,-0.6317202970197371,-0.27452602193279296
93,DRH,1972942.0,0.1125558408925069,226600.0,3450.0,0.0582822085889571,190.0,98.5900603509299,890500.0,1218119.0,-0.4080913021659006,0.1441588438051126,0.2222342862281402,0.0747663551401869,0.3308891383301943,1218119.0,1,0,Báo bão,,0.3175618880602493,-0.8441625673211006
94,DRL,275270.0,0.0,275270.0,55600.0,0.0036101083032491,200.0,151.65750888101027,10200.0,10451.8,1.542372881355932,0.0090544868537394,0.0104919213995118,-0.0245614035087719,-0.0072131857034659,3665.6,1,0,Báo bão,,-1.4311861018579792,0.25833697961411956
95,DSC,20450.0,-0.1241970021413276,-1600.0,18100.0,0.0168539325842695,300.0,224.7220505424418,255000.0,220136.0,-0.0858970038930033,0.0337606039025448,0.044759816643986,0.0140056022408963,0.4006849315068493,220136.0,1,0,Báo bão,,-0.8839513920585343,-0.15658396428908478
96,DSE,42909537.0,-0.0055327830431752,-35530.0,25000.0,-0.0196078431372549,-500.0,309.434968935316,759800.0,858038.2,-0.2879574086447856,-0.004611136125098,-0.0062326665772008,0.0,-0.0337075536938205,858038.2,1,0,Báo bão,,-1.470502864814469,0.5942219279923728
97,DSN,1808866.0,-0.0002210841302494,-400.0,45100.0,-0.020629750271444,-950.0,181.65902124584565,5900.0,25392.0,-0.7677713925844288,-0.1289010036530076,-0.2071440949304849,-0.0077007700770077,-0.0313431109416535,25392.0,1,0,Báo bão,,-2.411787083012886,0.7436883408744688
98,DTA,36704.0,0.0,0.0,4800.0,0.0020876826722338,10.0,36.74234614174768,16600.0,47121.2,-0.2936771338609479,0.0667023443674131,0.1013518192875078,0.0020876826722338,-0.2509999183740103,47121.2,1,0,Báo bão,,-1.1443206704283004,0.07809823348331787
99,DTT,15604.0,0.0,0.0,18500.0,0.022099447513812,400.0,187.08286933869135,5.0,1026.2,-0.999000199960008,-0.0243262413265143,-0.0136900519895676,0.0220994475138121,-0.0002562788313685,1026.2,1,0,Báo bão,,-1.0551736110299954,-0.2106250110475965
100,DVP,5027848.0,-0.0187167674912973,-46100.0,74600.0,-0.0158311345646438,-1200.0,589.0670590009107,25200.0,25710.2,0.9468479604449938,-0.0093042708365654,-0.0113666077379249,-0.0158311345646438,-0.0870048240578959,25710.2,1,0,Báo bão,,-1.7828989512232525,0.5251043029395248
101,DTL,3295.0,0.0,0.0,10650.0,0.0240384615384614,250.0,96.17692030835612,800.0,910.0,0.6000000000000001,0.0247388506976265,0.0275690084528884,0.0240384615384615,4.609991011368438,910.0,1,0,Báo bão,,-0.9079829861577408,-0.2449917056069709
102,DXG,264049878.0,-0.012523836313123,1742200.0,20400.0,0.0461538461538462,900.0,403.732584763727,20557300.0,25830378.8,-0.4642511226338309,0.1478832654023707,0.1990319610035197,0.0569948186528497,0.9345657256572212,25830378.8,2,1,Dẫn dắt,,3.791364360331876,3.0159058241315013
103,DXS,122422447.0,-0.0265605926764612,-988300.0,11250.0,0.0180995475113121,200.0,298.74738492579314,2564100.0,5351232.6,-0.6430590925757795,0.1246551545216164,0.2001517571854546,0.0663507109004739,0.0975284426045606,5351232.6,1,0,Báo bão,,0.5241320759110487,0.19375082248883163
104,DXV,51750.0,0.0,0.0,3870.0,0.0184210526315788,70.0,70.14271166700073,5000.0,8965.8,-0.6689837802052301,0.0136741566115453,0.0191653675604832,0.0157480314960629,-0.0372093023255813,8965.8,1,0,Báo bão,,-1.115211242980634,-0.08304899227478532
105,EIB,99498200.0,0.0141516982302885,1014300.0,27400.0,0.0036630036630036,100.0,460.9772228646444,12693800.0,18800535.8,-0.4543316919466015,0.122549847884864,0.1749400769047357,0.0300751879699248,1.3243460497608277,18800535.8,2,1,Dẫn dắt,,1.703501797982662,2.142726881101344
106,E1VFVN30,181784764.0,-0.0123900135112893,-1584685.0,29600.0,0.0277777777777776,800.0,545.4631059934302,150200.0,653350.2,-0.668498532300426,0.1260102491348402,0.1243265437296001,0.0281347690170198,-0.26470938578078,653350.2,1,0,Báo bão,,0.3143253443469928,-0.14775231205117945
107,ELC,3639641.0,-0.1758695716657748,-248300.0,23850.0,0.0,0.0,57.00877125494056,897900.0,1171064.6,-0.3081267178360601,0.0097218937326713,0.0131557964719519,-0.002092050209205,0.7335949541695166,1171064.6,1,0,Báo bão,,-1.2835779549066546,0.3527436486127102
108,EVE,28990642.0,0.0175889103447153,426300.0,11800.0,0.1028037383177569,1100.0,220.7940216581969,84700.0,260483.4,-0.6657920176771164,0.0732680840628571,0.0807104144012905,0.0350877192982456,0.0326643853802468,260483.4,1,0,Báo bão,EVE,0.39367214428838104,-1.0525373752299387
109,EVG,1723257.0,-0.3548589137489274,-168375.0,9120.0,0.19283845774332684,2320.0,846.5695482357016,8637400.0,4626938.6,0.0104934599404167,0.1128580886706473,0.1609618684029134,0.2270361254699561,0.5372607476235335,4626938.6,0,2,Tiềm năng,,3.9741879346550193,-2.685212942127975
110,EVF,11947975.0,-0.2354213005109019,729700.0,14250.0,0.0363636363636363,500.0,543.8290172471491,17480200.0,24541926.4,-0.0831558191901159,0.1259380125481784,0.1970479482784195,0.0674157303370786,1.7192954306273238,24541926.4,2,1,Dẫn dắt,,2.906128800358825,2.043037343548875
111,FCM,1405135.0,0.07120340617579,94300.0,4210.0,0.0268292682926829,110.0,25.88435821108957,225800.0,213957.0,2.2551032176219583,0.0645762499394283,0.0997838193009677,0.0095923261390887,0.0294836298523034,213957.0,1,0,Báo bão,,-0.8500665571733658,-0.12853159962393362
112,FCN,50495360.0,-0.0018324482101111,26900.0,16600.0,0.1216216216216217,1800.0,913.0991183874836,2632700.0,4826090.4,-0.0949282013730606,0.0543143663233406,0.0798762753258681,0.1331058020477815,0.0355746211766045,4826090.4,0,2,Tiềm năng,,2.10833631054694,-1.6742461416216337
113,FDC,6831.0,0.0,0.0,16100.0,0.0733333333333332,1100.0,589.0670590009256,13100.0,2653.2,195.7445399479952,-0.0209988606259985,-0.0085418315621933,0.0733333333333333,0.0,2653.2,0,0,Báo bão,,0.10030284051785444,-1.2167957341256757
114,FIR,163165.0,0.0691982569378459,3800.0,9000.0,-0.0415335463258785,-390.0,113.04866208850022,407400.0,528235.0,-0.2864636515056247,0.1501844198615637,0.2641776408073096,-0.032258064516129,0.2530430441961371,528235.0,1,0,Báo bão,,-1.3897604113649524,0.6260298261052225
115,FIT,96751.0,0.0,96751.0,5250.0,0.0584677419354837,290.0,126.41202474448386,1512300.0,2805142.8,-0.4632708006964738,0.0780262490900341,0.0994234405730395,0.1413043478260869,0.0,1475481.8,1,0,Báo bão,,0.6323626814244866,-1.1077177724567968
116,FMC,20302440.0,0.0004139146271515,74200.0,37850.0,0.018842530282638,700.0,189.07670401184237,167800.0,125095.4,1.815011156033485,-0.0385374944810615,-0.0437972933426519,0.0106809078771695,0.0056325495724693,125095.4,1,0,Báo bão,,-1.0732849684794548,-0.07329748552687375
